sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res2,gpt_props2,res3,gpt_props3,res1,gpt_props1,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
4287,[ 8  9 14],"If you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'President Trump' is an appositive, renaming the noun 'President'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'President Trump' is an appositive, renaming the noun 'President'. The phrase 'an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular' is a summative modifier, summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","```{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'President Trump' is an appositive, renaming the noun 'President'. The phrase 'the past week' is a resumptive modifier, repeating the noun 'week' to provide additional information.""
}```","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
4292,[14],"The leaders of the Islamic Republic of Iran order their people to chant “Death to America” in mosques every Friday, and repeatedly vow that they will ultimately destroy the United States of America and the state of Israel.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the leaders of the Islamic Republic of Iran' can be considered as an appositive, renaming the noun 'the Islamic Republic of Iran'. The phrase 'Death to America' can be seen as a resumptive modifier, as it repeats the noun 'America' from the previous clause. The phrase 'ultimately destroy the United States of America and the state of Israel' can be considered a summative modifier, summarizing the previous actions and intentions of the leaders.""
}","['appositives', 'resumptive_modifier', 'summative_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the Islamic Republic of Iran' is an appositive that renames the noun 'leaders'. The phrase 'the state of Israel' is a summative modifier that summarizes the preceding clause.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'the leaders of the Islamic Republic of Iran' renames the noun 'they' and summarizes the preceding clause about their actions.""
}","['appositives', 'summative_modifier']",[],"['appositives', 'summative_modifier']",-1,[]
4296,[14],"J Street ""Kapos"" May Un-Endorse Dem Rep Over ""Jewish Question""",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Dem Rep' renames or explains 'J Street' as a 'Democrat Representative.'""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Kapos' renames the noun 'Street' and modifies it.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Kapos' renames 'J Street' as a landlocked nation in the example text.""
}",['appositives'],[],['appositives'],-1,[]
4302,[13 14],A Texas mother’s teenage son was allegedly attacked at a Whataburger for wearing a MAGA (Make America Great Again) hat.,Phrases_built_on_nouns,[],[],[],"```json
        {
            ""Properties"": [""appositives""],
            ""Explanation"": ""The phrase 'a teenage son' acts as an appositive, renaming the noun 'son'.""
        }
        ```",['appositives'],"{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'a Texas mother's teenage son' contains an appositive, 'A Texas mother', which renames the noun 'son'. The phrase 'for wearing a MAGA (Make America Great Again) hat' is a resumptive modifier, repeating the noun 'attack' in a different form.""
}","['appositives', 'resumptive_modifier']","{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'A Texas mother’s teenage son' serves as an appositive, renaming the noun 'son'. The phrase 'a MAGA (Make America Great Again) hat' is a resumptive modifier, repeating and emphasizing the noun 'hat'.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
4306,[14],"Under that was a tweet from Jon Ralston of Ralston Reports in Nevada saying, among other things, that “Trump is dead” because of Latino turnout in early voting in the state.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Jon Ralston of Ralston Reports' is an appositive, renaming the noun 'tweet'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'Jon Ralston of Ralston Reports in Nevada' renames the noun 'tweet'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Jon Ralston of Ralston Reports in Nevada' is an appositive, renaming the noun 'tweet'.""
}",['appositives'],[],['appositives'],-1,[]
4307,[14 14],The third page of the email begins with another headline and image of a Latina woman in a red Make America Great Again hat and “Latinos for Trump” sign.,Phrases_built_on_nouns,[],[],['appositives'],,[],,[],,[],[],['appositives'],-1,['appositives']
4315,[ 9 14],"Bishop Morlino does this in a moment when he is under heavy attack as a “hater” for defending the Church’s teaching on marriage—an attack, by the way, which prompted us here at The Remnant to join the fight to DEFEND BISHOP MORLINO last year.",Phrases_built_on_nouns,['appositives'],['resumptive_modifier'],[],,[],,[],,[],['appositives'],['appositives'],1,['appositives']
4318,[14],Kill the Messenger,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'Kill the Messenger' summarizes or generalizes the message of the preceding clause, typically used to portray a scapegoat or target of blame."" 
}",['summative_modifier'],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Kill the Messenger' contains an appositive 'the Messenger' renaming the noun 'Kill'. It also serves as a summative modifier summarizing the action of killing.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Kill the Messenger' is an appositive as it renames the implied subject of the command.""
}",['appositives'],[],['appositives'],-1,[]
4320,[14],"Among the signs held by protesters in Chile last week were those reading, “Ni zurdos, ni tontos,” (Neither lefties nor stupid).",Phrases_built_on_nouns,[],[],[],timeout,[],"{
  ""Properties"": [
    ""appositives"",
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'Ni zurdos, ni tontos' serves as an appositive, renaming and further explaining the protesters in Chile. It also acts as a summative modifier, summarizing the message of the signs held by the protesters.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'Ni zurdos, ni tontos' renames the protesters in Chile, qualifying as an appositive construction.""
}",['appositives'],[],['appositives'],-1,[]
4329,[14],"Representatives work for us, we do not work for them.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Representatives work for us' is followed by the phrase 'we do not work for them' which summarizes or generalizes the preceding clause, and 'Representatives' is repeated in the following phrase, creating a resumptive modifier.""
}","['resumptive_modifier', 'summative_modifier']","{
  ""Properties"": [
    ""summative modifier""
  ],
  ""Explanation"": ""The phrase 'we do not work for them' summarizes or generalizes the preceding clause 'Representatives work for us'.""
}",['summative_modifier'],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'Representatives work for us, we do not work for them' features a resumptive modifier, as 'us' reiterates and modifies 'Representatives'.""
}",['resumptive_modifier'],[],['resumptive_modifier'],-1,[]
4334,[14],"Such circular “reasoning” would be amusing if it were not so emblematic of what one writer called “Kavanaugh Derangement Syndrome.""",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Kavanaugh Derangement Syndrome' is an appositive that renames and provides additional information about the noun 'reasoning'.""
}",['appositives'],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'what one writer called “Kavanaugh Derangement Syndrome' is an appositive renaming the noun 'emblematic' and the phrase 'if it were not so emblematic of what one writer called “Kavanaugh Derangement Syndrome' is a summative modifier summarizing the preceding clause.""
}","['appositives', 'summative_modifier']","``` 
{
  ""Properties"": [""appositives"", ""resumptive modifier""],
  ""Explanation"": ""The phrase 'Kavanaugh Derangement Syndrome' is an appositive that renames 'what one writer called', and it also functions as a resumptive modifier by repeating the concept of a syndrome related to Kavanaugh.""
}
```","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
4349,[14],The Last-Minute Character Assassination of Judge Kavanaugh,Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives"", ""summative modifier""],
  ""Explanation"": ""The phrase 'Judge Kavanaugh' is an appositive as it renames the noun 'assassination'. The phrase 'Last-Minute' acts as a summative modifier summarizing the timing of the event.""
}","['appositives', 'summative_modifier']","{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Judge Kavanaugh' renames the noun 'assassination' it modifies.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Judge Kavanaugh' renames the noun 'assassination' and modifies it as 'Last-Minute Character Assassination.'""
}",['appositives'],[],['appositives'],-1,[]
4353,[ 7 14],"""For us, Hungary is first.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Hungary is first' renames and provides more information about 'us'.""
}",['appositives'],"{
  ""Properties"": [""appositives""],
  ""Explanation"": ""The phrase 'Hungary is first' renames or identifies 'Hungary' in relation to 'us'.""
}",['appositives'],"{
  ""Properties"": [
    ""appositives""
  ],
  ""Explanation"": ""The phrase 'Hungary' is renamed as 'us' in the sentence, making it an appositive.""
}",['appositives'],[],['appositives'],-1,[]
4359,[14],"JP: It could but I don’t believe it would be, because power respects power.",Phrases_built_on_nouns,[],[],[],"{
  ""Properties"": [""resumptive modifier""],
  ""Explanation"": ""The phrase 'power respects power' is repeated in the resumptive modifier 'because power respects power'.""
}",['resumptive_modifier'],"{
  ""Properties"": [""summative modifier""],
  ""Explanation"": ""The phrase 'because power respects power' is a summative modifier that summarizes the preceding clause 'It could but I don’t believe it would be'.""
}",['summative_modifier'],"{
    ""Properties"": [""appositives"", ""resumptive modifier""],
    ""Explanation"": ""The phrase 'power respects power' includes an appositive that renames and clarifies the meaning of 'power', and a resumptive modifier that repeats the noun 'power' for emphasis.""
}","['appositives', 'resumptive_modifier']",[],"['appositives', 'resumptive_modifier']",-1,[]
