sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1,gpt_props1,res2,gpt_props2,res3,gpt_props3,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority
4206,[13],"A Muslim terrorist stabbed four people at a train station near Munich while screaming, “Allahu Akbar”.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""intonation"", ""stress""],
  ""Explanation"": ""The use of exclamation points after 'Munich' and the quoted phrase 'Allahu Akbar' indicates a heightened intonation and stress in the delivery of the news text.""
}","['innotation', 'stress']","{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""The use of the phrase 'Allahu Akbar' creates a specific intonation and rhythm in the sentence, emphasizing the terrorist nature of the act.""
}","['innotation', 'rhythm']","{
  ""Properties"": [""innotation"", ""stress""],
  ""Explanation"": ""The use of the phrase 'Allahu Akbar' likely involves a specific stress pattern and innotation that is characteristic of the phrase in Arabic. The overall rhythm of the sentence may also be influenced by the use of this specific phrase.""
}","['innotation', 'stress']",[],"['innotation', 'stress']",-1,[]
4236,[13  1],They then threatened to hang my 3-year-old and 1-year-old and kidnap my 14-year-old.,Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains stress on the numbers '3' and '1', and the repetition of the phrase 'year-old' creates a rhythmic pattern.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize the threat posed to the speaker's children, and it also exhibits a rhythm due to the repetition of the ages of the children in a list-like fashion.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains stress as some words are pronounced with emphasis, and rhythm as the words flow together in a certain pattern when spoken aloud.""
}","['stress', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
4263,[ 9 14  9],"With the leftist media entirely focused on the push to ban AR-15s and repeal the Second Amendment, practically no one noticed Louis Farrakhan's Saviours’ Day 2018 Address in which he told an approving audience that ""powerful Jews are my enemy,"" and ""white folks are going down,"" according to The Washington Examiner.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""intonation"", ""stress"", ""rhythm""],
  ""Explanation"": ""The example text contains various elements of prosody, including intonation in the use of quotation marks to indicate emphasis, and stress and rhythm in the phrasing and cadence of the sentences.""
}","['innotation', 'stress', 'rhythm']","{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The example text exhibits a rhythm in its sentence structure, with repeated use of commas and clauses."" 
}",['rhythm'],"{
    ""Properties"": [""stress"", ""rhythm""],
    ""Explanation"": ""The example text contains varying stress patterns and rhythm in the way the sentence is structured and read aloud.""
}","['stress', 'rhythm']",[],"['innotation', 'stress', 'rhythm']",-1,[]
4267,[14],“If someone can get me this young man’s information I’ll get him a new #maga hat… SIGNED by #potus!!,Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""intonation"", ""rhythm""],
  ""Explanation"": ""In the example text, there is a noticeable shift in intonation and rhythm indicated by the use of ellipsis and exclamation marks, as well as the emphasis placed on certain words like 'young man' and 'SIGNED'.""
}","['innotation', 'rhythm']","{
  ""Properties"": [""intonation"", ""punctuation""],
  ""Explanation"": ""The use of exclamation points and ellipses in the text indicate the presence of intonation and punctuation properties.""
}","['innotation', 'innotation']","{
  ""Properties"": [],
  ""Explanation"": ""This example does not exhibit any specific use of prosody or punctuation properties. The text is a simple statement without any notable emphasis, rhythm, or intonation.""
}",[],[],"['innotation', 'rhythm']",-1,[]
4270,[14],Long live the Fifth Estate!”,Prosody_and_punctuation,[],[],[],"{
   ""Properties"": [""rhythm"", ""stress""],
   ""Explanation"": ""The use of exclamation mark at the end of the sentence indicates a change in the rhythm and adds stress to the phrase 'Long live the Fifth Estate'.""
}","['rhythm', 'stress']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The use of exclamation mark creates stress in the form of emphasis, and the repetition of the 'long live' creates a rhythmic pattern in the text.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress""],
  ""Explanation"": ""The use of exclamation mark at the end of the sentence indicates a stress on the words 'Fifth Estate', expressing strong emotion or emphasis.""
}",['stress'],[],"['rhythm', 'stress']",-1,[]
4278,[14],"In the months leading up to the vote, there had been other anti-Semitic incidents, including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist.”",Prosody_and_punctuation,[],[],[],"{
    ""Properties"": [
        ""stress""
    ],
    ""Explanation"": ""The example text contains stress, as certain words are emphasized for emphasis, such as 'leading' and 'other'."" 
}",['stress'],"{
  ""Properties"": [""rhythm"", ""intonation""],
  ""Explanation"": ""The use of commas and conjunctions creates a flowing rhythm in the sentence, and the inclusion of a colon suggests a change in intonation or pitch in the speaker's voice when reading the quote."" 
}","['rhythm', 'innotation']","{
    ""Properties"": [""rhythm""],
    ""Explanation"": ""The text has a rhythm due to the presence of natural stress patterns in the words and phrases, making it easier to read and comprehend.""
}",['rhythm'],[],['stress'],-1,[]
4283,[ 1 14],"With mass immigration, especially from Africa, ""our worst nightmares can come true.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""rhythm"", ""stress""],
  ""Explanation"": ""The text has a consistent rhythm due to the use of short and punchy phrases, and the stress on 'our worst nightmares can come true' adds emphasis to this alarming statement.""
}","['rhythm', 'stress']","{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The text exhibits a certain rhythm due to the use of commas and the placement of the words 'our worst nightmares can come true.'""
}",['rhythm'],"{
    ""Properties"": [""intonation"", ""stress"", ""rhythm""],
    ""Explanation"": ""The use of quotation marks and the specific phrasing of the sentence indicate potential changes in intonation, stress, and rhythm when speaking the text aloud.""
}","['innotation', 'stress', 'rhythm']",[],"['rhythm', 'stress']",-1,[]
4287,[ 8  9 14],"If you don’t like President Trump and can’t understand how anyone could, look no further than the past week for an excellent example of what on Earth could’ve made a man promising to Drain the Swamp so popular.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The sentence contains variations in stress and rhythm, with emphasis placed on certain words or phrases, contributing to the overall prosody of the text.""
}","['stress', 'rhythm']","{
    ""Properties"": [""stress"", ""rhythm""],
    ""Explanation"": ""The text contains elements of stress and rhythm, such as the emphasized words 'President Trump', 'Drain the Swamp', and the overall pattern of stressed and unstressed syllables in the sentence.""
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text uses stress to emphasize certain words and rhythm to create a flowing and engaging sentence structure.""
}","['stress', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
4292,[14],"The leaders of the Islamic Republic of Iran order their people to chant “Death to America” in mosques every Friday, and repeatedly vow that they will ultimately destroy the United States of America and the state of Israel.",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""rhythm""],
  ""Explanation"": ""The text contains a rhythmic pattern with a regular sequence of stressed and unstressed syllables, creating a coherent flow to the sentence.""
}",['rhythm'],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains a regular pattern of stressed and unstressed syllables, creating a distinct rhythm. For example, 'lead-ers,' 'Is-lam-ic,' 're-pub-lic,' 'or-der,' 'their,' 'peo-ple,' 'chant,' 'in,' 'mosques,' 'ev-ery,' 'Fri-day,' 're-peat-ed-ly,' 'vow,' 'ulti-mate-ly,' 'de-stroy,' 'U-nit-ed,' 'States,' 'A-mer-i-ca,' 'state,' 'Is-rael.'"" 
}","['stress', 'rhythm']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text utilizes stress by placing emphasis on certain words such as 'Death to America' and 'destroy the United States of America'. The rhythm is also present in the repetitive structure of 'Death to America' and 'the United States of America'.""
}","['stress', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
4296,[14],"J Street ""Kapos"" May Un-Endorse Dem Rep Over ""Jewish Question""",Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""innotation"", ""stress""],
  ""Explanation"": ""The use of quotation marks around 'Kapos' and 'Jewish Question' indicates a specific intonation or stress on these words, which can imply sarcasm or disbelief.""
}","['innotation', 'stress']","{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains stressed syllables in words like 'J Street' and 'May', and follows a rhythmic pattern with short, punchy phrases."" 
}","['stress', 'rhythm']","{
  ""Properties"": [""punctuation""],
  ""Explanation"": ""The use of quotation marks around 'Kapos' and 'Jewish Question' indicates the use of punctuation as a prosodic element to convey emphasis and importance.""
}",['innotation'],[],"['innotation', 'stress']",-1,[]
4302,[13 14],A Texas mother’s teenage son was allegedly attacked at a Whataburger for wearing a MAGA (Make America Great Again) hat.,Prosody_and_punctuation,[],[],[],"{
  ""Properties"": [""stress"", ""rhythm""],
  ""Explanation"": ""The text contains stress on the words 'Texas,' 'teenage,' 'allegedly,' 'attacked,' 'Whataburger,' and 'MAGA,' creating a rhythmic pattern in the sentence.""
}","['stress', 'rhythm']","{
  ""Properties"": [
    ""intonation"",
    ""stress"",
    ""rhythm""
  ],
  ""Explanation"": ""The text contains intonation with the use of a possessive ('mother's') and an emphasis on the word 'allegedly'. The stress and rhythm are also apparent through the use of the phrase 'Make America Great Again' with its natural emphasis and cadence.""
}","['innotation', 'stress', 'rhythm']","{
    ""Properties"": [""intonation"", ""rhythm""],
    ""Explanation"": ""The text contains an element of intonation as it describes the alleged attack, and it also has a rhythmic pattern due to the flow of the words in the sentence.""
}","['innotation', 'rhythm']",[],"['stress', 'rhythm']",-1,[]
