sentence_id,count,properties,all_properties,all_count,feature_id
900,1,"[{'nominalization', 'modality'}]","[{'nominalization', 'modality'}]",1,Verb_choices
900,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",8,Modifying_phrases
900,1,"[{'middle branching', 'Periodic sentences'}]","[{'middle branching', 'Periodic sentences'}]",1,Sentence_architecture
900,2,"[{'by sentence role', 'by position'}, {'by position'}]","[{'by position'}, {'by sentence role', 'by position'}, {'by sentence role'}]",2,Emphasis
900,1,[{'irony'}],"[{'irony'}, {'irony'}, {'irony'}, {'irony'}]",1,Tropes
900,1,[set()],"[{'participal phrases'}, set(), {'participal phrases'}]",1,Phrases_built_on_verbs
4296,1,[{'Old English Core'}],"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",2,Language_of_origin
4296,5,"[{'conversions', 'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}, {'conversions', 'foreign borrowing', 'prefixes/suffixes'}, {'conversions', 'foreign borrowing', 'compounds', 'prefixes/suffixes'}, {'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}, {'Old English Core'}]","[{'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}, {'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}, {'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}, {'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}, {'conversions', 'foreign borrowing', 'prefixes/suffixes'}, {'conversions', 'foreign borrowing', 'prefixes/suffixes'}, {'conversions', 'foreign borrowing', 'proper nouns to common nouns', 'prefixes/suffixes'}, {'Old English Core'}, {'conversions', 'foreign borrowing', 'compounds', 'prefixes/suffixes'}]",9,New_words_and_changing_uses
4296,3,"[{'concrete', 'indefinite/thesis'}, {'definite/hypothesis', 'concrete'}, {'abstract', 'definite/hypothesis'}]","[{'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'abstract', 'definite/hypothesis'}, {'concrete', 'indefinite/thesis'}, {'concrete', 'indefinite/thesis'}, {'concrete', 'indefinite/thesis'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",9,Lexical_and_semantic_fields
4296,3,"[{'metaplasms', 'emphasis'}, {'allusions', 'middle', 'forcefulness'}, {'clarity', 'middle', 'appropriateness'}]","[{'clarity', 'middle', 'appropriateness'}, {'allusions', 'middle', 'forcefulness'}, {'allusions', 'correctness'}]",3,Language_varieties
4296,2,"[{'antonomasia'}, set()]","[{'antonomasia'}, {'paralepsis/praeteritio', 'euphemism', 'antonomasia'}, {'antonomasia'}, {'irony', 'antonomasia'}]",2,Tropes
4296,1,"[{'metaplasms', 'agnominatio'}]","[{'metaplasms', 'agnominatio'}, {'metaplasms', 'agnominatio'}, {'metaplasms', 'agnominatio'}]",1,Figures_of_word_choice
4296,1,[set()],[],3,Predication
4296,2,"[{'humans', 'abstractions'}, {'humans'}]","[{'humans'}, {'humans', 'abstractions'}, {'humans'}, {'humans', 'concepts'}, {'humans', 'concepts', 'things'}]",2,Subject_choices
4296,1,[{'present'}],"[{'present'}, {'present'}, {'present'}, {'present'}, {'present'}]",2,Tense
4296,2,"[{'simple'}, {'present'}]",[{'simple'}],3,Aspect
4296,1,"[{'irony', 'metaphor', 'antonomasia'}]","[{'indicative'}, {'indicative'}, {'indicative'}]",1,Mood
4296,2,"[{'indicative'}, set()]","[{'indicative'}, set(), set()]",3,Verb_choices
4296,3,"[{'single word modifiers', 'prepositional phrases'}, {'single word modifiers'}, {'multiplying and embedding modifiers', 'single word modifiers'}]","[{'multiplying and embedding modifiers', 'single word modifiers'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers'}]",4,Modifying_phrases
4296,1,[{'left branching'}],[{'left branching'}],1,Sentence_architecture
4296,1,[{'by position'}],"[{'by position'}, {'by position'}, {'by position'}]",2,Emphasis
4302,1,[{'Old English Core'}],"[{'Old English Core'}, {'Old English Core'}, {'Old English Core'}]",1,Language_of_origin
4302,1,"[{'acronyms', 'proper nouns to common nouns'}]","[{'acronyms', 'proper nouns to common nouns'}, {'acronyms', 'proper nouns to common nouns'}, {'acronyms', 'proper nouns to common nouns'}, {'acronyms', 'proper nouns to common nouns'}]",4,New_words_and_changing_uses
4302,2,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete', 'prototype'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete', 'prototype'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",14,Lexical_and_semantic_fields
4302,1,"[{'clarity', 'middle', 'correctness'}]","[{'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'correctness'}]",2,Language_varieties
4302,1,[set()],"[{'antonomasia'}, set(), set()]",1,Tropes
4302,1,[{'active'}],"[{'active'}, {'active'}, {'active'}]",3,Predication
4302,1,[{'past'}],"[{'past'}, {'past'}, {'past'}, {'past'}, {'past'}, {'past'}]",3,Tense
4302,2,"[{'simple'}, {'past'}]","[{'simple'}, {'simple'}, {'simple'}]",3,Aspect
4302,2,"[{'indicative'}, {'simple'}]","[{'simple'}, {'indicative'}, {'indicative'}, {'indicative'}]",4,Mood
4302,0,[],[],0,Verb_choices
4302,1,[set()],[],1,Phrases_built_on_verbs
4302,1,"[{'single word modifiers', 'prepositional phrases'}]","[{'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}, {'single word modifiers', 'prepositional phrases'}]",15,Modifying_phrases
4302,2,"[{'right branching'}, {'left branching'}]","[{'left branching'}, {'right branching'}]",2,Sentence_architecture
4302,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",2,Emphasis
4302,1,"[{'humans', 'things'}]","[{'humans', 'things'}, {'humans', 'things'}, {'humans'}, {'humans'}, {'humans', 'things'}]",2,Subject_choices
852,1,"[{'Old English Core', 'Latin/Greek'}]","[{'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
852,1,[{'proper nouns to common nouns'}],"[{'proper nouns to common nouns'}, {'proper nouns to common nouns'}, {'proper nouns to common nouns', 'conversions'}]",2,New_words_and_changing_uses
852,2,"[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",10,Lexical_and_semantic_fields
852,2,"[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'correctness'}]","[{'middle', 'clarity', 'appropriateness', 'correctness'}, {'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'correctness'}]",2,Language_varieties
852,1,"[{'compound', 'active'}]","[{'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",7,Predication
852,2,"[{'humans', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}]","[{'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'abstractions', 'rhetorical participants'}, {'humans', 'rhetorical participants', 'things'}, {'humans', 'rhetorical participants', 'things'}]",7,Subject_choices
852,1,"[{'present', 'past'}]","[{'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'present', 'past'}, {'past'}, {'present', 'past'}, {'past'}]",6,Tense
852,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",5,Aspect
852,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'interrogative', 'indicative'}]",2,Mood
852,2,"[{'comparitive', 'adjective', 'noun'}, {'comparitive', 'adjective'}]","[{'comparitive', 'adjective', 'noun'}, {'comparitive', 'adjective', 'noun'}, {'comparitive', 'adjective'}]",3,Modifying_clauses
852,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",19,Modifying_phrases
852,2,"[{'right branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}]","[{'right branching', 'middle branching'}, {'left branching', 'right branching', 'middle branching'}]",2,Sentence_architecture
852,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",2,Emphasis
852,1,[{'gramatical structure (parison)'}],[],1,Figures_of_argument
852,1,"[{'paradox', 'metonymy'}]","[{'paradox', 'metonymy'}, {'paradox', 'metonymy'}]",2,Tropes
852,1,"[{'emphasis', 'ploce'}]","[{'emphasis', 'ploce'}, {'ploce'}, {'emphasis', 'ploce'}]",1,Figures_of_word_choice
863,2,"[{'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latn/Greek'}]","[{'Norman French', 'Old English Core', 'Latn/Greek'}, {'Old English Core', 'Latin/Greek'}, {'Norman French', 'Old English Core', 'Latin/Greek'}]",2,Language_of_origin
863,2,"[{'prefixes/suffixes', 'conversions'}, {'conversions'}]","[{'prefixes/suffixes', 'conversions'}, {'prefixes/suffixes', 'conversions'}, {'conversions'}]",3,New_words_and_changing_uses
863,1,"[{'definite/hypothesis', 'concrete'}]","[{'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}, {'definite/hypothesis', 'concrete'}]",13,Lexical_and_semantic_fields
863,1,"[{'clarity', 'middle', 'correctness'}]","[{'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'correctness'}, {'clarity', 'middle', 'forcefulness', 'correctness'}]",2,Language_varieties
863,1,[{'irony'}],"[{'irony'}, {'irony'}, {'irony', 'euphemism'}, {'irony'}, {'irony'}]",2,Tropes
863,2,"[{'compound', 'active'}, {'active'}]","[{'active'}, {'active'}, {'active'}, {'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}, {'compound', 'active'}]",9,Predication
863,2,"[{'humans', 'abstractions', 'things'}, {'clarity', 'middle', 'correctness'}]","[{'humans', 'abstractions', 'things'}, {'clarity', 'middle', 'correctness'}]",2,Subject_choices
863,2,"[{'humans', 'abstractions'}, {'past'}]","[{'past'}, {'past'}, {'past'}, {'past'}]",4,Tense
863,1,[{'simple'}],"[{'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}, {'simple'}]",6,Aspect
863,1,[{'indicative'}],"[{'indicative'}, {'indicative'}, {'indicative'}]",2,Mood
863,1,"[{'negation', 'modality'}]","[{'negation', 'modality'}]",1,Verb_choices
863,1,[{'subordinate'}],"[{'subordinate'}, {'subordinate'}, {'subordinate', 'noun'}]",2,Modifying_clauses
863,1,"[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]","[{'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}, {'multiplying and embedding modifiers', 'single word modifiers', 'prepositional phrases'}]",10,Modifying_phrases
863,2,"[{'loose sentences', 'right branching'}, {'right branching'}]","[{'right branching'}, {'loose sentences', 'right branching'}]",2,Sentence_architecture
863,1,"[{'by sentence role', 'by position'}]","[{'by sentence role', 'by position'}, {'by sentence role', 'by position'}, {'by sentence role', 'by position'}]",2,Emphasis
